end_time_d,realvalue,Moving_variance,is_anomaly
2018-04-01 22:09:00,1.1709,0.004123404638055803,False
2018-04-01 22:10:00,1.2667586206896548,0.004156896612028895,False
2018-04-02 06:09:00,1.1494516129032255,0.004134281857946246,False
2018-04-02 06:10:00,1.2633793103448274,0.004141444989303152,False
2018-04-02 14:09:00,1.155709677419355,0.004196103339274048,False
2018-04-02 14:10:00,1.2597741935483873,0.004199196232061666,False
2018-04-02 22:09:00,1.1610769230769231,0.004050814013577408,False
2018-04-02 22:10:00,1.225333333333333,0.003970548181667104,False
2018-04-03 06:09:00,1.1504400000000004,0.003984508772512577,False
2018-04-03 06:10:00,1.2304054054054052,0.003959248861546503,False
2018-04-03 14:09:00,1.151346153846154,0.003929149511834191,False
2018-04-03 14:10:00,1.1830555555555555,0.003897135831979783,False
2018-04-03 22:09:00,1.13636,0.0038953939274298465,False
2018-04-03 22:10:00,1.228081081081081,0.0038717825385394112,False
2018-04-04 06:09:00,1.1543461538461541,0.003909571740682349,False
2018-04-04 06:10:00,1.2300555555555557,0.003881986511094484,False
2018-04-04 06:44:00,1.1510571428571428,0.0038715368479304434,False
2018-04-04 06:45:00,1.268153846153846,0.0039028549236572122,False
2018-04-04 06:46:00,1.1575675675675674,0.00392940319802331,False
2018-04-04 06:47:00,1.3185333333333331,0.004058604662782438,False
2018-04-04 14:09:00,1.2123076923076923,0.004044542307484048,False
2018-04-04 14:10:00,1.1484864864864863,0.0040642035987051486,False
2018-04-04 14:11:00,1.2999230769230772,0.00414846039655026,False
2018-04-04 14:28:00,1.2442222222222223,0.004135584429452073,False
2018-04-04 14:29:00,1.1422571428571426,0.004211512089122435,False
2018-04-04 14:30:00,1.2948888888888892,0.003994865302227183,False
2018-04-04 22:09:00,1.1608333333333334,0.003985614823265616,False
2018-04-04 22:10:00,1.2229999999999999,0.003988095953557522,False
2018-04-05 06:09:00,1.1484,0.003652458383846189,False
2018-04-05 06:10:00,1.2315405405405406,0.0036355645817793165,False
2018-04-05 06:57:00,1.2624,0.0036864106773084365,False
2018-04-05 06:58:00,1.130085714285714,0.0033832834062041137,False
2018-04-05 06:59:00,1.2647297297297304,0.003368423573748857,False
2018-04-05 07:00:00,1.1755945945945947,0.003382330604937943,False
2018-04-05 07:01:00,1.3385,0.003645805892063144,False
2018-04-05 14:12:00,1.1594117647058824,0.0035311944016144983,False
2018-04-05 14:13:00,1.2065357142857143,0.003410494904286562,False
2018-04-05 22:10:00,1.1383225806451611,0.003490677761774128,False
2018-04-05 22:11:00,1.2399,0.0031992243098872097,False
2018-04-06 06:09:00,1.150782608695652,0.003237373300419498,False
2018-04-06 06:10:00,1.230194444444444,0.003224078499475808,False
2018-04-06 06:11:00,1.3875,0.0036363516894617775,False
2018-04-06 14:09:00,1.2550909090909093,0.0035739463765567378,False
2018-04-06 14:10:00,1.1463947368421052,0.0036426497650741537,False
2018-04-06 14:11:00,1.2708666666666668,0.0036073474193233923,False
2018-04-06 14:43:00,1.1563333333333334,0.003632472193176421,False
2018-04-06 14:44:00,1.1578918918918921,0.0036600293368844565,False
2018-04-06 14:45:00,1.2755,0.0036758392563518726,False
2018-04-06 22:09:00,1.1395217391304349,0.003734581485826359,False
2018-04-06 22:10:00,1.194162162162162,0.0036745449055315027,False
2018-04-06 22:11:00,1.3206666666666669,0.0038334078270612984,False
2018-04-07 06:09:00,1.1522187499999998,0.003834214203344622,False
2018-04-07 06:10:00,1.2633870967741934,0.0038306127391009547,False
2018-04-07 14:09:00,1.1546774193548384,0.003830978220537147,False
2018-04-07 14:10:00,1.2704137931034485,0.003861577706584189,False
2018-04-07 22:09:00,1.15565625,0.003852694897150982,False
2018-04-07 22:10:00,1.25241935483871,0.003836330242634854,False
2018-04-08 06:09:00,1.152548387096774,0.003851315338968071,False
2018-04-08 06:10:00,1.254966666666667,0.003854318795539066,False
2018-04-08 14:09:00,1.163862068965517,0.003826967438471262,False
2018-04-08 14:10:00,1.2636333333333332,0.003850619857832684,False
2018-04-08 22:09:00,1.1660645161290322,0.003827629292869485,False
2018-04-08 22:10:00,1.2583548387096777,0.003806065396670295,False
2018-04-08 22:29:00,1.267,0.003812755380983045,False
2018-04-08 22:30:00,1.142378378378378,0.0038405736273124363,False
2018-04-08 22:31:00,1.2916,0.003910624585730277,False
2018-04-08 22:50:00,1.1572,0.003917438752012289,False
2018-04-08 22:51:00,1.2145999999999997,0.003914127754909008,False
2018-04-08 22:52:00,1.3519999999999999,0.0041789790423509025,False
2018-04-08 23:02:00,1.1513125,0.004239621569213088,False
2018-04-08 23:03:00,1.2370645161290323,0.004183462314109334,False
2018-04-09 06:09:00,1.1610312499999995,0.004214833839797224,False
2018-04-09 06:10:00,1.2669032258064512,0.004155819209484471,False
2018-04-09 14:11:00,1.1854814814814814,0.0041686990898722786,False
2018-04-09 14:12:00,1.2354324324324324,0.00411061393666488,False
2018-04-09 22:09:00,1.1594545454545453,0.0041617184901934145,False
2018-04-09 22:10:00,1.2118857142857142,0.004090465004553084,False
2018-04-09 22:11:00,1.3606,0.0043946675036700775,False
2018-04-10 06:19:00,1.2019333333333333,0.00433647445979957,False
2018-04-10 06:20:00,1.1599473684210526,0.004219563792603831,False
2018-04-10 06:21:00,1.3354545454545454,0.004456188164174044,False
2018-04-10 06:27:00,1.1529677419354836,0.004445929298256698,False
2018-04-10 06:28:00,1.260354838709677,0.004362540429571667,False
2018-04-10 06:34:00,1.253272727272727,0.00437206131289337,False
2018-04-10 06:35:00,1.1603684210526315,0.004331155702234407,False
2018-04-10 06:36:00,1.3196666666666668,0.004405891979107446,False
2018-04-10 06:45:00,1.1999444444444445,0.004354926146257551,False
2018-04-10 06:46:00,1.1902972972972972,0.004368489677815701,False
2018-04-10 06:47:00,1.372875,0.00467404616369238,False
2018-04-10 06:53:00,1.1668181818181818,0.004723704369694851,False
2018-04-10 06:54:00,1.2614230769230768,0.004722358341662723,False
2018-04-10 07:00:00,1.1723333333333332,0.004621536718834945,False
2018-04-10 07:01:00,1.2318684210526314,0.004591893365147734,False
2018-04-10 07:02:00,1.372,0.004929754316079037,False
2018-04-10 14:11:00,1.255125,0.004723945702144665,False
2018-04-10 14:12:00,1.1371052631578948,0.00478054634580955,False
2018-04-10 14:13:00,1.2814375,0.004832435082685374,False
2018-04-10 14:38:00,1.1497941176470587,0.004801243505388682,False
2018-04-10 14:39:00,1.2055862068965515,0.004802798208160099,False
2018-04-10 22:10:00,1.15715,0.004787714935227492,False
2018-04-10 22:11:00,1.1959444444444445,0.004799957876137784,False
2018-04-10 22:12:00,1.3572,0.004646636324953569,False
2018-04-10 22:21:00,1.2544285714285712,0.0046459191767803994,False
2018-04-10 22:22:00,1.1409189189189186,0.004660603750824598,False
2018-04-10 22:23:00,1.3187894736842103,0.004777091867816777,False
2018-04-10 22:34:00,1.157428571428571,0.0047746174231923285,False
2018-04-10 22:35:00,1.2174324324324328,0.004701205518242092,False
2018-04-10 22:36:00,1.3550000000000002,0.004943900019778854,False
2018-04-11 06:09:00,1.16755,0.00487496593826747,False
2018-04-11 06:10:00,1.1814166666666663,0.004891568592500482,False
2018-04-11 06:11:00,1.3199999999999998,0.0048894391433165615,False
2018-04-11 07:03:00,1.1458387096774192,0.004906095969742681,False
2018-04-11 07:04:00,1.2156129032258058,0.004883577642649858,False
2018-04-11 14:27:00,1.1449062500000002,0.004908526856178499,False
2018-04-11 14:28:00,1.2114838709677418,0.004875754454793295,False
2018-04-11 22:09:00,1.1730000000000005,0.004840556361329055,False
2018-04-11 22:10:00,1.1559210526315788,0.004903907558486236,False
2018-04-11 22:11:00,1.28,0.004871415073142809,False
2018-04-12 06:09:00,1.2166666666666666,0.004856771724191412,False
2018-04-12 06:10:00,1.1330285714285713,0.004935701730102312,False
2018-04-12 06:11:00,1.3143888888888886,0.005047335321824806,False
2018-04-12 14:10:00,1.151,0.005080984302833399,False
2018-04-12 14:11:00,1.2174615384615388,0.0050616475568392915,False
2018-04-12 14:44:00,1.1840769230769232,0.005054307029428327,False
2018-04-12 14:45:00,1.1398421052631578,0.005061280031380379,False
2018-04-12 14:46:00,1.2478333333333331,0.004990233190343751,False
2018-04-12 22:09:00,1.1446999999999998,0.005020067999973919,False
2018-04-12 22:10:00,1.1761388888888886,0.0050534001333374405,False
2018-04-12 22:11:00,1.3466,0.005029835991436657,False
2018-04-13 06:10:00,1.2676666666666667,0.004982485760874697,False
2018-04-13 06:11:00,1.1274722222222229,0.0051284202093268205,False
2018-04-13 06:12:00,1.236173913043478,0.005070697218386896,False
2018-04-13 14:11:00,1.1452666666666669,0.005131686436119664,False
2018-04-13 14:12:00,1.2080666666666668,0.005113865652437696,False
2018-04-15 23:05:00,1.173176470588235,0.005146399000948821,False
2018-04-15 23:06:00,1.178157894736842,0.005114348924696641,False
2018-04-15 23:07:00,1.3573749999999998,0.005429516388914263,False
2018-04-16 06:09:00,1.1816666666666669,0.005122076684006349,False
2018-04-16 06:10:00,1.178189189189189,0.005145174325899681,False
2018-04-16 06:11:00,1.354,0.005387223129210529,False
2018-04-16 07:02:00,1.2583333333333333,0.005189211844287609,False
2018-04-16 07:03:00,1.1431621621621624,0.005213264553633691,False
2018-04-16 07:04:00,1.3000526315789471,0.005293369744877021,False
2018-04-16 14:39:00,1.1659130434782612,0.005325015714233436,False
2018-04-16 14:40:00,1.175416666666667,0.00529860012819979,False
2018-04-16 14:41:00,1.2765,0.0051835265538241575,False
2018-04-16 22:09:00,1.1470588235294117,0.005264450964718142,False
2018-04-16 22:10:00,1.174861111111111,0.005283023224497622,False
2018-04-16 22:11:00,1.357,0.0052038495456030245,False
2018-04-17 06:09:00,1.1881875,0.005174617366088552,False
2018-04-17 06:10:00,1.1529473684210525,0.005211191275855088,False
2018-04-17 06:11:00,1.3136249999999998,0.005333680098680648,False
2018-04-17 14:10:00,1.2508,0.005348179790237972,False
2018-04-17 14:11:00,1.1453421052631578,0.005028077857896892,False
2018-04-17 14:12:00,1.2769473684210526,0.005065607916524086,False
2018-04-17 22:10:00,1.24025,0.004968875937773332,False
2018-04-17 22:11:00,1.1415135135135135,0.004990512192322986,False
2018-04-17 22:12:00,1.296,0.0050242518428017325,False
2018-04-18 06:09:00,1.19375,0.00503128978959169,False
2018-04-18 06:10:00,1.1850555555555553,0.004987548747623974,False
2018-04-18 06:11:00,1.3307777777777778,0.005191681362154566,False
2018-04-18 14:10:00,1.2003333333333333,0.004871295492599077,False
2018-04-18 14:11:00,1.1606666666666667,0.0048995175553696564,False
2018-04-18 14:12:00,1.3129000000000002,0.004956828641997595,False
2018-04-18 22:09:00,1.2523333333333333,0.004804535568728311,False
2018-04-18 22:10:00,1.142171428571429,0.0048394342353865125,False
2018-04-18 22:11:00,1.2911,0.004930587666164494,False
2018-04-19 06:09:00,1.1878,0.004622172288855197,False
2018-04-19 06:10:00,1.1586666666666667,0.004637954181874333,False
2018-04-19 06:11:00,1.3561,0.00494503812776205,False
2018-04-19 14:09:00,1.1954285714285715,0.004774448014083634,False
2018-04-19 14:10:00,1.167472222222222,0.0047305919485482375,False
2018-04-19 14:11:00,1.3169,0.004898053568923088,False
2018-04-19 22:20:00,1.250625,0.004821210521494942,False
2018-04-19 22:21:00,1.1541081081081082,0.004892813435419965,False
2018-04-19 22:22:00,1.3214444444444444,0.005027934990546339,False
2018-04-20 06:09:00,1.2028,0.004960179789684504,False
2018-04-20 06:10:00,1.1684324324324329,0.004949750128931762,False
2018-04-20 06:11:00,1.331,0.005152650383216283,False
2018-04-20 14:10:00,1.1742702702702703,0.005056007024018234,False
2018-04-20 14:11:00,1.2671923076923075,0.004947115319453274,False
2018-04-20 22:10:00,1.2624285714285717,0.004884604518261881,False
2018-04-20 22:11:00,1.1444857142857146,0.004990012364110189,False
2018-04-20 22:12:00,1.2962631578947368,0.005051844959274361,False
2018-04-21 06:10:00,1.1601999999999997,0.005000091537209328,False
2018-04-21 06:11:00,1.27975,0.005041573140179661,False
2018-04-21 14:09:00,1.1863636363636365,0.004956081731960049,False
2018-04-21 14:10:00,1.2368421052631575,0.004914048977955724,False
2018-04-21 22:09:00,1.175,0.004711578747539445,False
2018-04-21 22:10:00,1.2293846153846153,0.004680068592159519,False
2018-04-21 22:11:00,1.38,0.004917245183697926,False
2018-04-22 06:09:00,1.1667500000000002,0.004978651994486887,False
2018-04-22 06:10:00,1.2234736842105265,0.0048639705458106055,False
2018-04-22 06:11:00,1.3969999999999998,0.005329442633282666,False
2018-04-22 14:09:00,1.173125,0.005329544314610322,False
2018-04-22 14:10:00,1.2331315789473687,0.0052806426877217635,False
2018-04-22 14:11:00,1.395,0.005463703614286001,False
2018-04-22 22:09:00,1.1709130434782609,0.005484333101028473,False
2018-04-22 22:10:00,1.2318333333333331,0.0054330018548052455,False
2018-04-22 22:11:00,1.4035,0.005675721519926544,False
2018-04-23 06:09:00,1.222153846153846,0.005668321650889246,False
2018-04-23 06:10:00,1.1674324324324323,0.005603480250751406,False
2018-04-23 06:11:00,1.3244166666666668,0.005667668099011146,False
2018-04-23 06:57:00,1.1897777777777776,0.005621497985397126,False
2018-04-23 06:58:00,1.2035277777777775,0.005577779252490547,False
2018-04-23 06:59:00,1.3585999999999998,0.005803987302152577,False
2018-04-23 14:25:00,1.1491428571428572,0.005797709056172392,False
2018-04-23 14:26:00,1.1809411764705882,0.005785520519906762,False
2018-04-23 22:10:00,1.1497647058823528,0.005658933606630068,False
2018-04-23 22:11:00,1.1686756756756758,0.005695339049254719,False
2018-04-23 22:12:00,1.3610000000000002,0.00584999901717063,False
2018-04-24 06:09:00,1.2066153846153844,0.0057620919552153135,False
2018-04-24 06:10:00,1.1642222222222225,0.005840634057701489,False
2018-04-24 06:11:00,1.3011538461538459,0.005779354849583917,False
2018-04-24 07:09:00,1.164142857142857,0.005835425624861104,False
2018-04-24 07:10:00,1.2350882352941177,0.005834823055490035,False
2018-04-24 14:10:00,1.1987499999999998,0.005709625375752802,False
2018-04-24 14:11:00,1.1501891891891896,0.0057631385149828065,False
2018-04-24 14:12:00,1.2581000000000002,0.005747176726172867,False
2018-04-24 22:09:00,1.1856666666666666,0.005746173621430733,False
2018-04-24 22:10:00,1.143657894736842,0.005714532199345482,False
2018-04-24 22:11:00,1.3077692307692308,0.005796423272043529,False
2018-04-24 23:08:00,1.2548,0.005715015967537649,False
2018-04-24 23:09:00,1.1226756756756755,0.0058095257780465225,False
2018-04-24 23:10:00,1.2867619047619048,0.0058543430155459444,False
2018-04-25 06:09:00,1.218,0.005720732501009672,False
2018-04-25 06:10:00,1.1406216216216218,0.005800215915791934,False
2018-04-25 06:11:00,1.311466666666667,0.005877408688110461,False
2018-04-25 14:10:00,1.160117647058824,0.00587382452483163,False
2018-04-25 14:11:00,1.210178571428571,0.005616205757908746,False
2018-04-25 22:09:00,1.2116363636363638,0.005601676578615936,False
2018-04-25 22:10:00,1.146361111111111,0.00565393171402878,False
2018-04-25 22:11:00,1.2947142857142857,0.005596601115637091,False
2018-04-26 06:09:00,1.2275454545454545,0.00558886602403601,False
2018-04-26 06:10:00,1.1588157894736841,0.005577283008989851,False
2018-04-26 06:11:00,1.2997142857142858,0.005517119202786415,False
2018-04-26 14:10:00,1.1454137931034485,0.0056224319826311325,False
2018-04-26 14:11:00,1.1904242424242424,0.005586260465804085,False
2018-04-26 22:09:00,1.1964545454545454,0.005418803352263144,False
2018-04-26 22:10:00,1.1341111111111106,0.005515953948757461,False
2018-04-26 22:11:00,1.3054285714285714,0.005594722163816745,False
2018-04-27 06:09:00,1.2343000000000002,0.005573038580648635,False
2018-04-27 06:10:00,1.1358888888888892,0.005597847024692861,False
2018-04-27 06:11:00,1.3014666666666663,0.0056108250572767665,False
2018-04-27 14:10:00,1.1544687500000002,0.005624026439610115,False
2018-04-27 14:11:00,1.2022666666666666,0.005580906295695645,False
2018-04-27 22:09:00,1.2230000000000003,0.005556603198676815,False
2018-04-27 22:10:00,1.1413333333333329,0.005668858752397434,False
2018-04-27 22:11:00,1.3077058823529413,0.0057466047473496385,False
2018-04-28 06:10:00,1.170625,0.005795767067036752,False
2018-04-28 06:11:00,1.220945945945946,0.005377365628478654,False
2018-04-28 14:09:00,1.2312,0.005326880419344492,False
2018-04-28 14:10:00,1.1420555555555554,0.0054350065277430455,False
2018-04-28 14:11:00,1.3114,0.00504719450559121,False
2018-04-28 22:09:00,1.25,0.005023963608998351,False
2018-04-28 22:10:00,1.1360270270270272,0.005141572817005576,False
2018-04-28 22:11:00,1.2970625,0.00471878805150521,False
2018-04-29 06:09:00,1.1759473684210524,0.004711197519680143,False
2018-04-29 06:10:00,1.185432432432432,0.004725245813928137,False
2018-04-29 06:11:00,1.3583333333333334,0.00447397300037214,False
2018-04-29 14:09:00,1.1782105263157896,0.004497622614864317,False
2018-04-29 14:10:00,1.1879142857142857,0.004471107461442788,False
2018-04-29 14:11:00,1.3728333333333336,0.004688059637010579,False
2018-04-29 22:09:00,1.268375,0.004718914157230193,False
2018-04-29 22:10:00,1.1341891891891895,0.004833415419053125,False
2018-04-29 22:11:00,1.279941176470588,0.004558960054658164,False
2018-04-30 06:10:00,1.1478709677419354,0.004561855933946637,False
2018-04-30 06:11:00,1.2582903225806452,0.004570530306086364,False
2018-04-30 14:10:00,1.1746470588235294,0.004524178700796983,False
2018-04-30 14:11:00,1.1459999999999997,0.004570175680469642,False
2018-04-30 14:12:00,1.2751428571428571,0.004273901311605442,False
2018-04-30 22:09:00,1.202142857142857,0.004275590480921289,False
2018-04-30 22:10:00,1.139473684210526,0.004328803294698346,False
2018-04-30 22:11:00,1.2974117647058827,0.004318117032292294,False
2018-05-01 06:09:00,1.254857142857143,0.004298853559971518,False
2018-05-01 06:10:00,1.1444411764705882,0.004378746727612078,False
2018-05-01 06:11:00,1.303277777777778,0.004503234830355076,False
2018-05-01 14:09:00,1.2218333333333335,0.004427128126697768,False
2018-05-01 14:10:00,1.1782894736842104,0.004424655252273349,False
2018-05-01 14:11:00,1.3730000000000002,0.004813017003992156,False
2018-05-01 22:09:00,1.221944444444444,0.004713263877919777,False
2018-05-01 22:10:00,1.1897777777777776,0.004598415571337015,False
2018-05-01 22:11:00,1.353875,0.004881991023069263,False
2018-05-01 22:56:00,1.270333333333333,0.004754588433919744,False
2018-05-01 22:57:00,1.130083333333333,0.004826076472897893,False
2018-05-01 22:58:00,1.2678636363636364,0.004863160314079564,False
2018-05-02 06:09:00,1.2305714285714284,0.004751680169029583,False
2018-05-02 06:10:00,1.1220555555555558,0.00478100790579754,False
2018-05-02 06:11:00,1.2985263157894738,0.004820504656375086,False
2018-05-02 14:11:00,1.1669615384615384,0.004869035148226824,False
2018-05-02 14:12:00,1.2008648648648648,0.004874510907122887,False
2018-05-02 22:09:00,1.1988571428571428,0.004787339553084739,False
2018-05-02 22:10:00,1.1227027027027028,0.004856671133028076,False
2018-05-02 22:11:00,1.2941052631578944,0.004949415475636873,False
2018-05-03 06:27:00,1.1757058823529414,0.004918982001229184,False
2018-05-03 06:28:00,1.177621621621621,0.004839811633649563,False
2018-05-03 06:29:00,1.321375,0.004919779521127902,False
2018-05-03 14:10:00,1.2004615384615382,0.00491090082500514,False
2018-05-03 14:11:00,1.1356857142857142,0.00502429098966253,False
2018-05-03 14:12:00,1.244916666666667,0.0049040273661744484,False
2018-05-03 22:09:00,1.2255,0.004785692311541069,False
2018-05-03 22:10:00,1.1276944444444446,0.004927486971355529,False
2018-05-03 22:11:00,1.2807499999999998,0.004867410664697365,False
2018-05-04 06:10:00,1.1407419354838708,0.004863689947480218,False
2018-05-04 06:11:00,1.2497500000000004,0.0048063059270936565,False
2018-05-04 14:09:00,1.25,0.004814502339662103,False
2018-05-04 14:10:00,1.1199428571428571,0.004986154850181676,False
2018-05-04 14:11:00,1.2304,0.004881619183631713,False
2018-05-04 22:09:00,1.2212,0.004752765278024779,False
2018-05-04 22:10:00,1.1248571428571428,0.004863955077349124,False
2018-05-04 22:11:00,1.28495,0.0049363919410897895,False
2018-05-05 06:09:00,1.2168,0.004934426994254214,False
2018-05-05 06:10:00,1.1687777777777777,0.004875854957015347,False
2018-05-05 06:11:00,1.3119000000000005,0.004877403192182859,False
2018-05-05 14:10:00,1.1786363636363633,0.004890455269845857,False
2018-05-05 14:11:00,1.2022368421052634,0.0047770261593915436,False
2018-05-05 14:12:00,1.3330000000000002,0.004892159403546023,False
2018-05-05 22:09:00,1.2277999999999998,0.0048580952581566365,False
2018-05-05 22:10:00,1.1715789473684208,0.004878318729690936,False
2018-05-05 22:11:00,1.321,0.004728323387044014,False
2018-05-06 06:09:00,1.2208666666666668,0.004697019099280573,False
2018-05-06 06:10:00,1.1760833333333331,0.004712838881263865,False
2018-05-06 06:11:00,1.3289,0.004519403281935128,False
2018-05-06 14:09:00,1.2267333333333332,0.0044808851642186365,False
2018-05-06 14:10:00,1.1611111111111112,0.0044147264554596265,False
2018-05-06 14:11:00,1.311583333333333,0.004495311969514473,False
2018-05-06 22:09:00,1.27425,0.004448664415582416,False
2018-05-06 22:10:00,1.137243243243243,0.004548074143714474,False
2018-05-06 22:11:00,1.284,0.004575606500590861,False
2018-05-07 06:09:00,1.2699999999999998,0.0045090215718842286,False
2018-05-07 06:10:00,1.1513055555555556,0.004553594263840234,False
2018-05-07 06:11:00,1.2931363636363633,0.004627842446724154,False
2018-05-07 14:09:00,1.2756666666666667,0.004545242685572911,False
2018-05-07 14:10:00,1.142081081081081,0.004574496159881048,False
2018-05-07 14:11:00,1.2738571428571426,0.004600381930644106,False
2018-05-07 14:33:00,1.1628484848484852,0.004556183815137806,False
2018-05-07 14:34:00,1.2373448275862071,0.004452860077902095,False
2018-05-07 22:11:00,1.1475161290322582,0.004549190984866671,False
2018-05-07 22:12:00,1.1931875000000003,0.004530667253493895,False
2018-05-08 06:10:00,1.183,0.004163282377959146,False
2018-05-08 06:11:00,1.1155675675675678,0.004342618830189595,False
2018-05-08 06:12:00,1.2772380952380953,0.004387614103149069,False
2018-05-08 14:10:00,1.1410344827586207,0.004169951430613981,False
2018-05-08 14:11:00,1.224741935483871,0.004119870671093175,False
2018-05-08 22:09:00,1.2640000000000002,0.004034403866386802,False
2018-05-08 22:10:00,1.1285675675675677,0.004117548972399903,False
2018-05-08 22:11:00,1.2473043478260868,0.004131238909750979,False
2018-05-09 06:09:00,1.257,0.004009839956727853,False
2018-05-09 06:10:00,1.1360555555555552,0.004001833710699435,False
2018-05-09 06:11:00,1.2739999999999998,0.004020358521762784,False
2018-05-09 14:23:00,1.1769473684210523,0.004042380337508483,False
2018-05-09 14:24:00,1.1519729729729726,0.004106052059228042,False
2018-05-09 14:25:00,1.2751666666666668,0.004016004751834946,False
2018-05-09 22:09:00,1.2265,0.003916916779576665,False
2018-05-09 22:10:00,1.1158611111111112,0.004059366332533821,False
2018-05-09 22:11:00,1.2584583333333332,0.004064469138428241,False
2018-05-10 06:09:00,1.2459166666666663,0.003892006638142816,False
2018-05-10 06:10:00,1.1545675675675675,0.003950652586114977,False
2018-05-10 06:11:00,1.3055714285714288,0.003975899112628227,False
2018-05-10 14:09:00,1.2600833333333334,0.0039937460570456254,False
2018-05-10 14:10:00,1.1555675675675674,0.0040572697091267335,False
2018-05-10 14:11:00,1.2989166666666667,0.004029010165358728,False
2018-05-10 22:09:00,1.2523636363636363,0.003983599578910416,False
2018-05-10 22:10:00,1.1447837837837835,0.003973132016496805,False
2018-05-10 22:11:00,1.3023076923076924,0.004073606900284505,False
2018-05-11 06:09:00,1.331,0.004265133503058073,False
2018-05-11 06:10:00,1.1405405405405402,0.00420134950683514,False
2018-05-11 06:11:00,1.2923200000000001,0.004283376129567818,False
2018-05-11 14:11:00,1.1468823529411762,0.004379450680208803,False
2018-05-11 14:12:00,1.2307931034482755,0.004219233032982562,False
2018-05-11 14:53:00,1.230875,0.00415500407839356,False
2018-05-11 14:54:00,1.1254864864864864,0.004311377113278018,False
2018-05-11 14:55:00,1.2385882352941175,0.004269255716732331,False
2018-05-11 22:10:00,1.127222222222222,0.0042752907607108235,False
2018-05-11 22:11:00,1.2692692307692306,0.004288229354436681,False
2018-05-12 06:10:00,1.135081081081081,0.004404962249157144,False
2018-05-12 06:11:00,1.2709166666666667,0.004230080326678797,False
2018-05-12 14:09:00,1.2281666666666666,0.004230200115576773,False
2018-05-12 14:10:00,1.1441351351351354,0.004286262789066761,False
2018-05-12 14:11:00,1.2149473684210523,0.004103039700216897,False
2018-05-12 14:12:00,1.1967777777777782,0.004108838119397781,False
2018-05-12 14:13:00,1.376,0.004506321849797736,False
2018-05-12 22:09:00,1.2714,0.0043473200880781325,False
2018-05-12 22:10:00,1.138,0.004452566560411527,False
2018-05-12 22:11:00,1.3043571428571428,0.004525031001001948,False
2018-05-13 06:09:00,1.2491,0.0043940112885586975,False
2018-05-13 06:10:00,1.1454594594594592,0.00442472538022506,False
2018-05-13 06:11:00,1.31125,0.004465896569130456,False
2018-05-13 14:09:00,1.2628888888888892,0.0044266058613945175,False
2018-05-13 14:10:00,1.1375135135135137,0.004487253744365453,False
2018-05-13 14:11:00,1.3050625000000002,0.004543262467162483,False
2018-05-13 22:09:00,1.2651111111111109,0.004485655991328292,False
2018-05-13 22:10:00,1.1369722222222225,0.004536324658647114,False
2018-05-13 22:11:00,1.30275,0.004564296641300279,False
2018-05-14 06:10:00,1.1438611111111112,0.004602529392452162,False
2018-05-14 06:11:00,1.2412962962962966,0.004562552051928886,False
2018-05-14 14:10:00,1.2182222222222219,0.004555950908245409,False
